Supplier_ID,URL,SKU,Title,Price,Original Price,Savings,Manufacturer_EAN,Products_Model,Manufacturer_name,Manufacturer_Series,Shipping_Time
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248816.htm,248816,hansgrohe Croma Select S Multishower Set 90 cm EcoSmart,"86.75
                                                         €",136.26,"49.51
                                                 €",NA,26571400,hansgrohe,Croma Select S,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248901.htm,248901,hansgrohe Croma Select S Vario Shower Set 90 cm,"76.28
                                                         €",120.90,"44.62
                                                 €",NA,26572400,hansgrohe,Croma Select,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-brausestange-croma-a-248907.htm,248907,hansgrohe Croma Select S Vario Shower Set 90 cm EcoSmart,"77.58
                                                         €",120.90,"43.32
                                                 €",NA,26573400,hansgrohe,Croma Select,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243409.htm,243409,hansgrohe Croma Select S Multi Handbrause,"42.71
                                                         €",68.78,"26.07
                                                 €",NA,26800400,hansgrohe,Croma Select S,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243410.htm,243410,hansgrohe Croma Select S Multi Handbrause EcoSmart,"43.80
                                                         €",68.78,"24.98
                                                 €",NA,26801400,hansgrohe,Croma Select S,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243411.htm,243411,hansgrohe Croma Select S Vario Handbrause,"30.62
                                                         €",51.53,"20.91
                                                 €",NA,26802400,hansgrohe,Croma Select S,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243412.htm,243412,hansgrohe Croma Select S Vario Handbrause EcoSmart,"32.00
                                                         €",51.53,"19.53
                                                 €",NA,26803400,hansgrohe,Croma Select S,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243414.htm,243414,hansgrohe Croma Select S 1jet Handbrause,"22.50
                                                         €",36.30,"13.80
                                                 €",NA,26804400,hansgrohe,Croma Select S,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-handbrausen-comfort-linie-a-243416.htm,243416,hansgrohe Croma Select S 1jet Handbrause EcoSmart 9 l/min,"23.08
                                                         €",36.30,"13.22
                                                 €",NA,26805400,hansgrohe,Croma Select S,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-brausenprogramm-brausesets-armatur-croma-a-255968.htm,255968,hansgrohe Croma Select S Vario Combi Set 65 cm,"181.12
                                                         €",286.55,"105.43
                                                 €",NA,27013400,hansgrohe,Croma Select,Auf Lager
